# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,3.4765125621549378,4.761724696059947,-89.3745589523231,0,1.0,398.07853376830695,0.0,0.0,0.33939581411457675
 0.0104686347931077,3.4765131602982153,4.761669903167431,-89.3745589523231,0.010468634793107702,1.0000000000000002,398.07853376830695,0.0035530108282749717,288.5453602881264,2.46452906403746
 0.014793384530798653,3.4765149460156897,4.761615306406981,-88.12667248110509,0.014793384530798655,1.0,397.19142073013165,0.014211482251502705,374.85693599604247,5.363134674304587
 0.018105300043024016,3.4765179062388243,4.761560908059555,-86.88517797991452,0.018105300043024016,0.9999999999999994,395.8040634882291,0.031973731173485787,442.71357891921076,8.919457296620221
 0.020892826316079822,3.476522027899082,4.761506710406117,-85.65110224723865,0.020892826316079822,1.0,393.9321700576809,0.05683695272921396,499.72696811438743,13.030749500869305
 0.023345507030756576,3.476527297927927,4.761452715727629,-84.42543154994063,0.023345507030756576,1.0,391.5942409777708,0.08879722072777985,549.0719062946396,17.628937444789404
 0.02556074363630343,3.4765337032568224,4.761398926305057,-83.20910736403934,0.025560743636303427,0.9999999999999984,388.81127230469036,0.12784948827237297,592.4455077321447,22.663673528038913
 0.027596516884968676,3.476541230817231,4.761345344419358,-82.00302264810634,0.027596516884968673,1.0,385.606426495257,0.17398758855723728,630.8861777082516,28.09500942781794
 0.029490684154105204,3.4765498675406175,4.7612919723515,-80.80801869974071,0.0294906841541052,1.0,382.00468922068984,0.22720423584149219,665.0897498292385,33.88969931642836
 0.03126959609413842,3.4765596003584434,4.761238812382441,-79.62488260257578,0.03126959609413842,1.000000000000002,378.0325253357629,0.2874910265996222,695.5557936451653,40.019127822012436
 0.032952476704340754,3.476570416202173,4.761185866793146,-78.45434524413645,0.032952476704340754,1.0,373.71752333763453,0.3548384408484956,722.6636865818712,46.45806002849976
 0.03455386519874973,3.47658230200327,4.761133137864577,-77.29707993111705,0.03455386519874973,1.0,369.0880561089676,0.42923584365069656,746.7155270643706,53.18384572250565
 0.03608507532537498,3.4765952446931965,4.761080627877696,-76.15370155436777,0.03608507532537498,1.0,364.1729534662863,0.5106714867938722,767.9617934489441,60.17589150568701
 0.03755511626101622,3.4766092312034167,4.761028339113467,-75.02476628098937,0.03755511626101622,1.0,359.0011869781168,0.5991325106459383,786.6173434215755,67.4152988384297
 0.03897129978589586,3.476624248465394,4.760976273852851,-73.91077175885114,0.03897129978589586,1.0,353.60158569356963,0.6946049461857601,802.8717235584761,74.88460875057869
 0.04033965534964788,3.4766402834105916,4.760924434376811,-72.81215776894074,0.04033965534964788,1.0,348.00257453471073,0.7970737172090075,816.8959458479139,82.56761710831569
 0.04166522255544848,3.4766573229704725,4.760872822966309,-71.72930729257327,0.04166522255544848,1.0,342.23193982584075,0.9065226427088913,828.8470051075316,90.44923753714286
 0.04295226266647869,3.4766753540765003,4.76082144190231,-70.66254795109262,0.04295226266647869,1.0,336.3166259590491,1.0229344394312934,838.8709179106511,98.51539701409504
 0.044204415009275286,3.4766943636601386,4.760770293465774,-69.61215376592686,0.044204415009275286,1.0,330.2825646039489,1.1462907246040293,847.1047767562607,106.75295416308938
 0.045424814905999575,3.47671433865285,4.760719379937664,-68.57834718385887,0.045424814905999575,1.0,324.15453045817645,1.2765720188396763,853.6781248245674,115.149633340222
 0.04661618413916591,3.4767352659860986,4.760668703598943,-67.56130133091575,0.04661618413916592,1.0000000000000058,317.95602734394123,1.4137577492116016,858.7138774431835,123.69396985916032
 0.04778090141240981,3.4767571325913478,4.760618266730574,-66.56114244508343,0.04778090141240981,0.999999999999994,311.7092014039488,1.5578262525026754,862.3289316272716,132.37526299460433
 0.04892105798478704,3.4767799254000598,4.760568071613517,-65.57795244613756,0.04892105798478704,1.0,305.4347858530263,1.7087547786261381,864.6345835304785,141.18353455953255
 0.05003850214060979,3.476803631343699,4.7605181205287375,-64.61177158384919,0.05003850214060979,1.0,299.1520558273845,1.8665194942180874,865.7367708946836,150.10949133046557
 0.05113487513291223,3.476828237353728,4.760468415757197,-63.662601169797135,0.05113487513291223,1.0,292.87882122625797,2.031095486401067,865.7362747110506,159.1444903227427
 0.052211640530002046,3.476853730361611,4.760418959579858,-62.730406306182836,0.052211640530002046,1.0,286.63142449000935,2.202456766718091,864.7288295899776,168.28050609650984
 0.0532701083980287,3.4768800972988103,4.760369754277682,-61.81511862550555,0.05327010839802869,0.9999999999999934,280.4247640277155,2.3805762752365096,862.8052330175035,177.51009959848065
 0.054311455397454154,3.47690732509679,4.760320802131633,-60.91663898501419,0.05431145539745415,1.0,274.2723237043427,2.5654258848211016,860.0514202224219,186.826388211838
 0.05533674161418158,3.4769354006870135,4.760272105422675,-60.03484011818329,0.055336741614181575,1.0,268.18622054273544,2.7569764055756667,856.5485589671927,196.22301681742738
 0.056346924757279565,3.4769643110009434,4.760223666431766,-59.16956920266977,0.05634692475727956,1.0,262.17726006005347,2.955197589452464,852.3731468232179,205.69412979963505
 0.05734287221468041,3.476994042970044,4.760175487439873,-58.320650334334424,0.0573428722146804,1.0,256.2549904803295,3.1600581350286894,847.597091674774,215.23434379413163
 0.058325371353493353,3.4770245835257776,4.760127570727955,-57.487886921703605,0.05832537135349335,1.0,250.4277796950009,3.371525692449393,842.2878614559847,224.83872141207812
