# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.3545775136876066,4.9448718160892415,0.7696297902651056,0,1.0,-2.3833840304717464,0.0,0.0,0.0
 0.08215388407063992,2.357951839577037,4.944917144697292,0.7696297902651056,0.08215388407063992,1.0,-2.3833840304717464,0.0,-13.434239059206234,0.0
 0.11685420325358123,2.361404613224454,4.944935431900011,0.30345740693071205,0.11685420325358122,0.9999999999999996,-2.2044784311466996,0.0,-16.28800249330068,0.0
 0.14393150951336248,2.36493529035241,4.944926954071146,-0.13757782494047102,0.14393150951336245,0.9999999999999994,-2.042269961560109,0.0,-18.003778871472583,0.0
 0.16713076005007563,2.3685433266834597,4.944891987584444,-0.5552520015873462,0.1671307600500756,1.0,-1.8948934923519085,0.0,-19.070608995318345,0.0
 0.18789201456136057,2.3722281779401557,4.944830808813652,-0.9511817686243503,0.18789201456136054,1.0,-1.7607224502682515,0.0,-19.71296909473312,0.0
 0.20694847285155268,2.375989299845052,4.944743694132517,-1.3268411419539783,0.20694847285155266,1.0,-1.638334917837775,0.0,-20.059342329151423,0.0
 0.22473246529449775,2.3798261481207024,4.944630919914785,-1.6835763343460555,0.22473246529449772,1.0,-1.5264849604696717,0.0,-20.191831583207716,0.0
 0.24152353786951242,2.38373817848966,4.944492762534204,-2.0226188438821695,0.24152353786951236,0.9999999999999983,-1.42407831944885,0.0,-20.166470337199087,0.0
 0.25751434716408167,2.387724846674478,4.944329498364519,-2.345097025188908,0.2575143471640816,1.0,-1.3301517665268185,0.0,-20.023186906476056,0.0
 0.27284404028570974,2.3917856083977105,4.94414140377948,-2.652046335782187,0.27284404028570974,1.0000000000000036,-1.2438555305786296,0.0,-19.791300174599794,0.0
 0.28761679829767667,2.395919919381912,4.9439287551528315,-2.9444184240037483,0.28761679829767667,1.0,-1.1644383018146107,0.0,-19.492810551627983,0.0
 0.30191287824790536,2.400127235349634,4.94369182885832,-3.2230892021044837,0.30191287824790536,1.0,-1.0912344145769142,0.0,-19.144494006318105,0.0
 0.31579555532884035,2.4044070120234315,4.943430901269694,-3.488866030272093,0.31579555532884035,1.0,-1.02365286101435,0.0,-18.759297574144185,0.0
 0.3293156825249278,2.408758705125858,4.9431462487607005,-3.7424941195837778,0.3293156825249278,1.0,-0.9611678570235741,0.0,-18.34730367317958,0.0
 0.3425147952116581,2.4131817703794662,4.942838147705086,-3.984662248263736,0.3425147952116582,1.0000000000000042,-0.9033107218213706,0.0,-17.916415983508777,0.0
 0.35542728981979693,2.4176756635068104,4.942506874476597,-4.216007873047965,0.355427289819797,1.0,-0.8496628744848511,0.0,-17.472858890777275,0.0
 0.3680819925035554,2.422239840230444,4.942152705448979,-4.437121707346017,0.36808199250355544,1.0,-0.7998497778206345,0.0,-17.021548201559007,0.0
 0.3805033138784178,2.4268737562729203,4.941775916995982,-4.648551827855292,0.38050331387841785,1.0,-0.7535356949037086,0.0,-16.56637083326829,0.0
 0.3927121155931862,2.4315768673567932,4.941376785491351,-4.850807364491987,0.39271211559318625,1.0,-0.7104191339698617,0.0,-16.110398633605474,0.0
 0.40472637175376136,2.436348629204616,4.940955587308832,-5.044361820525104,0.4047263717537614,1.0,-0.6702288887661534,0.0,-15.656053786253441,0.0
 0.4165616813931892,2.4411884975389424,4.940512598822175,-5.22965606481695,0.4165616813931893,1.0,-0.6327205857659426,0.0,-15.20523801374638,0.0
 0.4282316708800142,2.4460959280823267,4.940048096405124,-5.407101032582042,0.42823167088001424,1.0,-0.5976736682368536,0.0,-14.759434332157992,0.0
 0.4397483137193824,2.4510703765573205,4.939562356431426,-5.577080166296614,0.43974831371938244,1.0,-0.5648887583076043,0.0,-14.319787833000335,0.0
 0.4511221874738509,2.456111298686479,4.93905565527483,-5.739951625299935,0.451122187473851,1.0000000000000049,-0.5341853431110348,0.0,-13.88717018497856,0.0
 0.46236268220645593,2.461218150192355,4.9385282693090815,-5.896050288614975,0.46236268220645604,1.0,-0.5053997431073545,0.0,-13.462231435754006,0.0
 0.47347817111471635,2.4663903867975026,4.937980474907927,-6.045689572819534,0.47347817111471646,1.0,-0.47838332302765696,0.0,-13.045441817335776,0.0
 0.4844761513630725,2.471627464224475,4.937412548445114,-6.189163084257672,0.4844761513630726,1.0,-0.4530009165644056,0.0,-12.63712564935018,0.0
 0.4953633611968233,2.4769288381958257,4.936824766294389,-6.326746122897622,0.4953633611968234,1.0,-0.42912943271782766,0.0,-12.237488876951065,0.0
 0.5061458780100418,2.4822939644341084,4.9362174048295,-6.458697052464922,0.506145878010042,1.0,-0.4066566258537137,0.0,-11.846641587489094,0.0
 0.5168292009932152,2.4877222986618768,4.9355907404241925,-6.585258550809961,0.5168292009932153,1.0,-0.3854800032337249,0.0,-11.464616400668953,0.0
 0.5274183212007569,2.4932132966016844,4.934945049452214,-6.706658752009999,0.527418321200757,1.0,-0.36550585674374175,0.0,-11.09138356297615,0.0
 0.5379177812826293,2.4987664139760843,4.934280608287311,-6.823112290982203,0.5379177812826295,1.0,-0.34664840210401526,0.0,-10.726863355238377,0.0
 0.5483317266679195,2.5043811065076307,4.9335976933032315,-6.934821260119126,0.5483317266679196,1.0,-0.328829011738341,0.0,-10.37093628267976,0.0
 0.5586639496354027,2.510056829918877,4.932896580873721,-7.041976086173334,0.5586639496354028,1.0,-0.3119755314607216,0.0,-10.023451484449554,0.0
