# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.922301028738036,4.888099464584199,177.0579471026264,0,3.0,0.4995974767024032,0.0,0.0,0.0
 0.10309917004677402,2.9063778855610676,4.8889178136231966,177.0579471026264,0.3092975101403221,3.0000000000000004,0.4995974767024032,0.0,10.730231759093652,0.0
 0.14539443118397502,2.8906275967490735,4.889602240291115,177.51178505693994,0.4361832935519251,3.0,0.5127954962265026,0.0,14.314548892418888,0.0
 0.17757102515844156,2.875049464007154,4.8901537599647815,177.97237848457894,0.5327130754753248,3.0000000000000018,0.5263572486898721,0.0,17.380688785007596,0.0
 0.20446612111768073,2.8596427890404104,4.890573388021022,178.4398337772894,0.6133983633530423,3.000000000000002,0.5402905388388655,0.0,20.194007473566568,0.0
 0.22795941669143116,2.8444068735539423,4.890862139836664,178.9142575636844,0.6838782500742936,2.9999999999999987,0.5546030713783626,0.0,22.864754679000004,0.0
 0.2490179854699308,2.8293410192528516,4.891021030788532,179.39575657269566,0.7470539564097926,3.0,0.5693024195108147,0.0,25.451923732598786,0.0
 0.2682181417452638,2.814444527842238,4.891051076253453,179.8844374858694,0.8046544252357916,3.0,0.5843959910610049,0.0,27.991673260244013,0.0
 0.2859365999324924,2.7997167010272026,4.8909532916082545,-179.6195932218784,0.8578097997974773,3.000000000000003,0.5998909914299329,0.0,30.508207346868115,0.0
 0.30243589018700423,2.7851568405128453,4.890728692229762,-179.11622945371758,0.9073076705610129,3.0000000000000036,0.6157943838136307,0.0,33.01878170047456,0.0
 0.3179078050314745,2.7707642480042676,4.890378293494801,-178.60536567497968,0.9537234150944236,2.9999999999999964,0.6321128461948301,0.0,35.53630046287711,0.0
 0.3324976345248425,2.7565382252065693,4.8899031107802,-178.08689711040122,0.9974929035745277,3.000000000000004,0.6488527251822124,0.0,38.07078306175125,0.0
 0.34631865718549903,2.7424780738248518,4.8893041594627835,-177.5607199549958,1.0389559715564973,3.0,0.6660199865605367,0.0,40.6302473425437,0.0
 0.35946128837444014,2.728583095564215,4.888582454919379,-177.02673159905729,1.0783838651233206,3.0,0.6836201624030025,0.0,43.22126810529966,0.0
 0.3719991141977463,2.7148525921297604,4.887739012526811,-176.48483086769062,1.115997342593239,2.9999999999999956,0.701658294856925,0.0,45.84934427227776,0.0
 0.3839930172972169,2.7012858652265876,4.886774847661908,-175.9349182753147,1.1519790518916508,2.9999999999999956,0.7201388763696517,0.0,48.519147721845144,0.0
 0.3954940845267161,2.6878822165597978,4.885690975701497,-175.37689629544772,1.1864822535801482,2.9999999999999902,0.7390657865471398,0.0,51.23469595916346,0.0
 0.4065457095780463,2.674640947834492,4.884488412022401,-174.81066964608814,1.2196371287341388,2.999999999999985,0.7584422252422441,0.0,53.99947404966219,0.0
 0.4171851475563423,2.6615613607557695,4.883168172001448,-174.23614559107617,1.2515554426690265,2.9999999999999845,0.7782706427559932,0.0,56.816521771346764,0.0
 0.42744468678077085,2.6486427570287323,4.881731271015467,-173.65323425736744,1.2823340603423121,2.9999999999999893,0.7985526662212225,0.0,59.688496239152514,0.0
 0.43735254719200334,2.63588443835848,4.880178724441281,-173.06184896847353,1.3120576415760097,3.000000000000011,0.8192890229675949,0.0,62.61771683959425,0.0
 0.4469335795989919,2.623285706450114,4.878511547655718,-172.46190659418176,1.3408007387969754,3.0000000000000058,0.8404794610794248,0.0,65.60619717517788,0.0
 0.4562098172751699,2.610845863008735,4.876730756035603,-171.8533279161546,1.3686294518255095,3.000000000000012,0.8621226668665006,0.0,68.6556672060637,0.0
 0.4652009163610535,2.5985642097394424,4.874837364957764,-171.23603800949743,1.3956027490831602,2.9999999999999876,0.8842161801057957,0.0,71.76758794895296,0.0
 0.4739245113377028,2.5864400483473378,4.872832389799025,-170.6099666397797,1.4217735340131081,3.0,0.9067563070946334,0.0,74.94316038702796,0.0
 0.48239650479745344,2.5744726805375215,4.870716845936215,-169.97504867512777,1.4471895143923599,2.9999999999999805,0.9297380320999377,0.0,78.18332986555046,0.0
 0.49063130579160646,2.562661408015095,4.86849174874616,-169.33122451262474,1.471893917374819,2.9999999999999933,0.9531549275275303,0.0,81.48878688314376,0.0
 0.4986420275016354,2.5510055324851577,4.866158113605685,-168.678440518416,1.4959260825049057,3.0,0.9769990637045901,0.0,84.8599650620756,0.0
 0.5064406524196616,2.5395043556528107,4.863716955891618,-168.01664948034008,1.5193219572589844,3.000000000000007,1.0012609186008385,0.0,88.29703684725273,0.0
 0.5140381713428228,2.5281571792231543,4.861169290980784,-167.34581107203402,1.542114514028468,3.0,1.0259292885467362,0.0,91.79990743918572,0.0
 0.5214447010871172,2.51696330490129,4.858516134250009,-166.6658923270622,1.5643341032613511,3.000000000000015,1.0509912005235793,0.0,95.36820734730901,0.0
 0.5286695847739177,2.5059220343923174,4.855758501076121,-165.97686812155922,1.5860087543217527,3.0,1.0764318272495559,0.0,99.00128394664391,0.0
 0.5357214777423027,2.495032669401337,4.852897406835945,-165.2787216634348,1.607164433226908,3.0000000000000155,1.1022344057156297,0.0,102.69819232048054,0.0
 0.542608421526194,2.484294511633451,4.849933866906308,-164.5714449862164,1.627825264578582,3.000000000000016,1.128380160696987,0.0,105.27925232372385,0.0
 0.5494132337303483,2.4737068627937586,4.846868896664037,-163.8550394451597,1.6117518228596253,-2.3620698465629966,1.1548482340958868,0.0,106.59908450026974,0.0
